date,title,link
2018-04-13,forex reserve hits record high of 424 86 billion,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/forex-reserve-hits-record-high-of-424-86-billion/articleshow/63751191.cms
2018-04-14,us adds india to currency watch list with china,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/foreign-trade/us-adds-india-to-currency-watch-list-with-china/articleshow/63757620.cms
2018-04-16,why chances of india being named a currency manipulator are slim,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/finance/why-chances-of-india-being-named-a-currency-manipulator-are-slim/articleshow/63783383.cms
2018-04-16,paytm logs in to forex to start offering foreign exchange services soon,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/small-biz/startups/newsbuzz/paytm-logs-in-to-forex-to-start-offering-foreign-exchange-services-soon/articleshow/63777684.cms
2018-04-16,rbi may not give a damn to us branding india currency manipulator,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rbi-may-not-give-a-damn-to-us-branding-india-currency-manipulator/articleshow/63781819.cms
2018-04-17,people suffering due to cash crunch while bjp flushed with currency sitaram yechury,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/politics-and-nation/people-suffering-due-to-cash-crunch-while-bjp-flushed-with-currency-sitaram-yechury/articleshow/63802904.cms
2018-04-17,pound is the darling of the currency world right now,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/pound-is-the-darling-of-the-currency-world-right-now/articleshow/63794533.cms
2018-04-18,reserve bank of india ramps up printing of currency notes,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/industry/banking/finance/banking/reserve-bank-of-india-ramps-up-printing-of-currency-notes/articleshow/63803317.cms
2018-04-19,rbi to recoup forex reserves despite being put on us watch list report,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rbi-to-recoup-forex-reserves-despite-being-put-on-us-watch-list-report/articleshow/63829448.cms
2018-04-19,relaxed currency derivatives norms to bring more arbitrage opportunities,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/relaxed-currency-derivatives-norms-to-bring-more-arbitrage-opportunities/articleshow/63826982.cms
2018-04-19,government assures availability of currency notes at atms,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/industry/banking/finance/banking/government-assures-availability-of-currency-notes-at-atms/articleshow/63823835.cms
2018-04-20,demonetisation led to highest fake currency suspicious transactions report,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/demonetisation-led-to-highest-fake-currency-suspicious-transactions-report/articleshow/63844339.cms
2018-04-26,rare rupee bull says currency to gain as rbi will raise rates,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rare-rupee-bull-says-currency-to-gain-as-rbi-will-raise-rates/articleshow/63923459.cms
2018-05-01,stock forex commodity markets shut on account of maharashtra day,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/stock-forex-commodity-markets-shut-on-account-of-maharashtra-day/articleshow/63980692.cms
2018-05-04,forex reserve drops 3 2 billion on dollar outflows,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/forex-reserve-drops-3-2-billion-on-dollar-outflows/articleshow/64031531.cms
2018-05-09,view the us by far has been a bigger currency manipulator than india,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/finance/view-the-us-by-far-has-been-a-bigger-currency-manipulator-than-india/articleshow/64084856.cms
2018-05-11,forex reserve falls by 1 4 billion to 418 9 billion,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/forex-reserve-falls-by-1-4-billion-to-418-9-billion/articleshow/64126455.cms
2018-05-11,things to know before buying prepaid forex card for your international holiday,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/wealth/spend/things-to-know-before-buying-prepaid-forex-card-for-your-international-holiday/articleshow/64092484.cms
2018-05-15,indian origin man indicted in multi million dollar cryptocurrency scam,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/international/world-news/indian-origin-man-indicted-in-multi-million-dollar-cryptocurrency-scam/articleshow/64170366.cms
2018-05-15,currency crisis wont rock asia,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/currency-crisis-wont-rock-asia/articleshow/64170113.cms
2018-05-18,currency situation normal atms functioning well dea secretary,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/finance/currency-situation-normal-atms-functioning-well-dea-secretary/articleshow/64225844.cms
2018-05-18,forex reserve down for fourth week falls by 1 24 billion to 417 7 billion,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/forex-reserve-down-for-fourth-week-falls-by-1-24-billion-to-417-7-billion/articleshow/64225010.cms
2018-05-23,fear is the new currency,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/fear-is-the-new-currency/articleshow/64284670.cms
2018-05-24,china extends currency swap deal with pakistan,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/international/business/china-extends-currency-swap-deal-with-pakistan/articleshow/64305181.cms
2018-05-26,rupee gains forex reserves down for 5th week,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rupee-gains-forex-reserves-down-for-5th-week/articleshow/64328244.cms
2018-05-28,no transaction fee on cross currency derivatives trade till aug 31 nse,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/no-transaction-fee-on-cross-currency-derivatives-trade-till-aug-31-nse/articleshow/64358842.cms
2018-05-30,weather currency storm by hiding in it jagannadham thunuguntla centrum broking,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/expert-view/weather-currency-storm-by-hiding-in-it-jagannadham-thunuguntla-centrum-broking/articleshow/64382269.cms
2018-05-30,stock market update weizmann forex dilip buildcon among top losers of the day,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/stock-market-update-weizmann-forex-dilip-buildcon-among-top-losers-of-the-day/articleshow/64385726.cms
2018-06-01,forex reserves decline by 2 23 bn to 412 83 bn,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/forex-reserves-decline-by-2-23-bn-to-412-83-bn/articleshow/64419546.cms
2018-06-06,how will rbi weather out currency swings,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/how-will-rbi-weather-out-currency-swings/articleshow/64484298.cms
2018-06-07,standalone dealers to get forex licences,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/standalone-dealers-to-get-forex-licences/articleshow/64489447.cms
2018-06-08,forex reserve falls by 0 59 billion to 412 23 billion,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/forex-reserve-falls-by-0-59-billion-to-412-23-billion/articleshow/64511610.cms
2018-06-10,this week in em brazil boosts currency defense while india and turkey hike rates,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/this-week-in-em-brazil-boosts-currency-defense-while-india-and-turkey-hike-rates/articleshow/64530369.cms
2018-06-10,india saved rs 5000 cr forex post new steel policy secy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/finance/india-saved-rs-5000-cr-forex-post-new-steel-policy-secy/articleshow/64528086.cms
2018-06-10,currency with public doubles from demonetisation low hits record at over rs 18 lakh crore,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/finance/currency-with-public-doubles-from-demonetisation-low-hits-record-at-over-rs-18-lakh-crore/articleshow/64526932.cms
2018-06-11,rbis currency market intervention hits 18 month high in april,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rbis-currency-market-intervention-hits-18-month-high-in-april/articleshow/64546414.cms
2018-06-15,forex reserve up by 0 88 billion at 413 billion,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/forex-reserve-up-by-0-88-billion-at-413-billion/articleshow/64606071.cms
2018-06-22,fifa world cups currency connect shows rupee should rise now,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/fifa-world-cups-currency-connect-shows-rupee-should-rise-now/articleshow/64693150.cms
2018-06-29,forex reserve dips by 2 25 billion to 407 81 billion,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/forex-reserve-dips-by-2-25-billion-to-407-81-billion/articleshow/64796848.cms
2018-08-01,world probably at the start of a currency war rbi governor,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/world-probably-at-the-start-of-a-currency-war-rbi-governor/articleshow/65227883.cms
2018-08-03,forex reserves dip by 950 9 million to 404 2 billion,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/forex-reserves-dip-by-950-9-million-to-404-2-billion/articleshow/65260876.cms
2018-08-10,rupee falls 15 paise against dollar amid global currency turmoil,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rupee-falls-15-paise-against-dollar-amid-global-currency-turmoil/articleshow/65357894.cms
2018-08-13,forex reserve in comfortable range says dbs,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/forex-reserve-in-comfortable-range-says-dbs/articleshow/65385798.cms
2018-08-13,rupee second best performing em currency in past one month,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rupee-second-best-performing-em-currency-in-past-one-month/articleshow/65382985.cms
2018-08-15,comfortable forex reserves to deal with rupee volatility jaitley,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/comfortable-forex-reserves-to-deal-with-rupee-volatility-jaitley/articleshow/65412851.cms
2018-08-15,rupee70 is indian currency still overvalued,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rupee70-is-indian-currency-still-overvalued/articleshow/65411397.cms
2018-08-16,investors worry about macros not currency shashank joshi mufg bank,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/expert-view/investors-worry-about-macros-not-currency-shashank-joshi-mufg-bank/articleshow/65418936.cms
2018-08-17,indias forex reserves may fall below 400 billion mark,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/indias-forex-reserves-may-fall-below-400-billion-mark/articleshow/65442055.cms
2018-08-18,forex kitty hits a low on rbi dollar sales,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/forex-kitty-hits-a-low-on-rbi-dollar-sales/articleshow/65448000.cms
2018-08-20,venezuela launches historys greatest forex devaluation,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/venezuela-launches-historys-greatest-forex-devaluation/articleshow/65477441.cms
2018-08-21,leisure travellers turning to nations facing currency fall,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/industry/services/travel/leisure-travellers-turning-to-nations-facing-currency-fall/articleshow/65481499.cms
2018-08-22,trump a currency manipulator wall street isnt ruling it out,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/trump-a-currency-manipulator-wall-street-isnt-ruling-it-out/articleshow/65500933.cms
2018-08-24,forex reserve drops by 33 2 million to 400 84 billion,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/forex-reserve-drops-by-33-2-million-to-400-84-billion/articleshow/65534021.cms
2018-08-24,currency that matters most is still the us dollar,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/currency-that-matters-most-is-still-the-us-dollar/articleshow/65525783.cms
